kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,ccuq7yy,1,0,0,1,-1,-1,,117,1080,E050,540,,,,,,,,,,
keysig,deh1osz,1,0,0,1,-1,-1,,798,540,E262,540,,,,,,,,,,
metersig,fc7avtd,1,0,0,1,-1,-1,,1105,720,E084,540,,,,,,,,,,
note,izodm98,1,0,0,1,0,0,0,1667,1440,E0A4,540,1884,1412,810,,,,,,,
note,k1d0qcvg,1,0,0,1,1,0,1,2357,1350,E0A3,540,2574,1322,720,,,,,,,
note,m5odh2d,1,0,0,1,2,0,3,3407,1440,E0A4,540,3624,1412,810,,,,,,,
clef,gloeqsd,1,0,0,2,-1,-1,,117,2520,E062,2340,,,,,,,,,,
keysig,h7nve8j,1,0,0,2,-1,-1,,798,2520,E262,2340,,,,,,,,,,
metersig,jrwsesl,1,0,0,2,-1,-1,,1105,2520,E084,2340,,,,,,,,,,
note,pk6xyvl,1,0,0,2,0,1,0,1667,2430,E0A2,2340,,,,,,,,,,
note,d1eyoooy,1,0,1,1,3,0,4,4290,1350,E0A4,540,4507,1322,720,,,,,,,
note,f12ecyql,1,0,1,1,4,0,5,4980,1530,E0A4,540,5197,1502,900,,,,,,,
note,hzub3xf,1,0,1,1,5,0,6,5670,1440,E0A3,540,5887,1412,810,,,,,,,
note,k1dict13,1,0,1,2,3,1,4,4290,2430,E0A2,2340,,,,,,,,,,
