kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,j1icueal,1,0,0,1,-1,-1,,90,1080,E050,540,,,,,,,,,,
keysig,k19chaoz,1,0,0,1,-1,-1,,735,540,E262,540,,,,,,,,,,
metersig,nvkpqic,1,0,0,1,-1,-1,,1220,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1819,900,E0A3,540,1828,925,1500,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,2,3079,990,E0A3,540,3296,962,360,,,,,,,
note,leeh8fz,1,0,1,1,2,0,4,4570,1080,E0A3,540,4787,1052,450,,,,,,,
note,n16gprxv,1,0,1,1,3,0,6,5830,990,E0A3,540,6047,962,360,,,,,,,
note,a3ie8ud,1,0,2,1,4,0,8,7321,1080,E0A4,540,7538,1052,450,,,,,,,
note,c1kyp1ws,1,0,2,1,5,0,9,8149,1080,E0A4,540,8366,1052,450,,,,,,,
note,ewtw03u,1,0,2,1,6,0,10,8977,990,E0A3,540,9194,962,360,,,,,,,
note,r1y47wy7,1,0,3,1,7,0,12,10468,990,E0A3,540,10685,962,360,,,,,,,
note,tmeaduc,1,0,3,1,8,0,14,11728,1080,E0A3,540,11945,1052,450,,,,,,,
