kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,h7nve8j,1,0,0,1,-1,-1,,117,1080,E050,540,,,,,,,,,,
keysig,iljpcte,1,0,0,1,-1,-1,,,,,540,,,,,,,,,,
metersig,jrwsesl,1,0,0,1,-1,-1,,784,720,E084,540,,,,,,,,,,
note,izodm98,1,0,0,1,0,0,0,1361,1350,E0A3,540,1578,1322,720,,,1677,1350,,,
note,k1d0qcvg,1,0,0,1,1,0,3,2812,1440,E0A4,540,3029,1412,810,,,,,,,
clef,k14a1l9r,1,0,0,2,-1,-1,,117,2520,E062,2340,,,,,,,,,,
keysig,l1lz6ltb,1,0,0,2,-1,-1,,,,,2340,,,,,,,,,,
metersig,mgzg16q,1,0,0,2,-1,-1,,784,2520,E084,2340,,,,,,,,,,
note,n16gprxv,1,0,0,2,0,1,0,1361,2790,E0A2,2340,,,,,,,,,,
note,b37hn12,1,0,1,1,2,0,4,3767,1350,E0A4,540,3984,1322,720,,,,,,,
note,d1eyoooy,1,0,1,1,3,0,5,4514,1350,E0A4,540,4731,1322,720,,,,,,,
note,f12ecyql,1,0,1,1,4,0,6,5262,1260,E0A3,540,5479,1232,630,,,,,,,
note,izv1mc9,1,0,1,2,2,1,4,3767,3060,E0A2,2340,,,,,,,,,,
note,w1m11mph,1,0,2,1,5,0,8,6606,1260,E0A4,540,6823,1232,630,,,,,,,E240
note,y23h8om,1,0,2,1,6,0,8.5,7143,1080,E0A4,540,7360,1052,450,,,,,,,E240
note,a1n0fw13,1,0,2,1,7,0,9,7631,1170,E0A4,540,7848,1142,540,,,,,,,
note,c1yevvwh,1,0,2,1,8,0,10,8378,1080,E0A4,540,8595,1052,450,,,,,,,
note,e11rutd2,1,0,2,1,9,0,11,9125,990,E0A4,540,9342,962,360,,,,,,,
note,h1wvbc8t,1,0,2,2,5,1,8,6606,2790,E0A2,2340,,,,,,,,,,
note,vyt4ad,1,0,3,1,10,0,12,10080,1080,E0A4,540,10297,1052,450,,,,,,,E240
note,xm40ctx,1,0,3,1,11,0,12.5,10568,1170,E0A4,540,10785,1142,540,,,,,,,E240
note,z4bj489,1,0,3,1,12,0,13,11105,1080,E0A4,540,11322,1052,450,,,,,,,
note,bb8g0u0,1,0,3,1,13,0,14,11852,1080,E0A3,540,12069,1052,450,,,,,,,
note,e11izfdo,1,0,3,2,10,1,12,10080,2790,E0A2,2340,,,,,,,,,,
