kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,a10h67m6,1,0,0,1,-1,-1,,117,1080,E050,540,,,,,,,,,,
keysig,b1vuap0e,1,0,0,1,-1,-1,,798,540,E262,540,,,,,,,,,,
metersig,e1xtlh33,1,0,0,1,-1,-1,,1283,720,E084,540,,,,,,,,,,
note,izodm98,1,0,0,1,0,0,0,1845,1080,E0A4,540,2062,1052,450,,,,,,,
note,k1d0qcvg,1,0,0,1,1,0,1,2535,990,E0A4,540,2752,962,360,,,,,,,E240
note,m5odh2d,1,0,0,1,2,0,1.5,2985,1080,E0A4,540,3202,1052,450,,,,,,,E240
note,o1w2vfrn,1,0,0,1,3,0,2,3481,990,E0A4,540,3698,962,360,,,,,,,
note,qhghzyb,1,0,0,1,4,0,3,4171,990,E0A4,540,4388,962,360,,,,,,,
clef,f1pnb1rb,1,0,0,2,-1,-1,,117,2520,E062,2340,,,,,,,,,,
keysig,gohiuge,1,0,0,2,-1,-1,,798,2520,E262,2340,,,,,,,,,,
metersig,jpuou50,1,0,0,2,-1,-1,,1283,2520,E084,2340,,,,,,,,,,
note,t3elz0m,1,0,0,2,0,1,0,1845,2700,E0A2,2340,,,,,,,,,,
note,hzub3xf,1,0,1,1,5,0,4,5054,810,E0A4,540,5063,838,1440,,,,,,,
note,j14qhuvu,1,0,1,1,6,0,5,5744,900,E0A4,540,5753,928,1500,,,,,,,
note,lcz237t,1,0,1,1,7,0,6,6434,1080,E0A3,540,6651,1052,450,,,,,,,
note,o1nwbnw5,1,0,1,2,5,1,4,5054,2700,E0A2,2340,,,,,,,,,,
