kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,l1lz6ltb,1,0,0,1,-1,-1,,117,1080,E050,540,,,,,,,,,,
keysig,mgzg16q,1,0,0,1,-1,-1,,798,540,E262,540,,,,,,,,,,
metersig,o1f0x1st,1,0,0,1,-1,-1,,1105,720,E084,540,,,,,,,,,,
note,izodm98,1,0,0,1,0,0,0,1667,1620,E0A3,540,1884,1592,900,,,,,,,
note,k1d0qcvg,1,0,0,1,1,0,2,2717,1530,E0A4,540,2934,1502,900,,,,,,,E240
note,m5odh2d,1,0,0,1,2,0,2.5,3213,1440,E0A4,540,3430,1412,810,,,,,,,E240
note,o1w2vfrn,1,0,0,1,3,0,3,3663,1710,E0A4,540,3880,1682,900,,,,,,,E240
note,qhghzyb,1,0,0,1,4,0,3.5,4113,1620,E0A4,540,4330,1592,900,,,,,,,E240
clef,ptxenxm,1,0,0,2,-1,-1,,117,2520,E062,2340,,,,,,,,,,
keysig,q12egnpa,1,0,0,2,-1,-1,,798,2520,E262,2340,,,,,,,,,,
metersig,s5uf2yz,1,0,0,2,-1,-1,,1105,2520,E084,2340,,,,,,,,,,
note,t3elz0m,1,0,0,2,0,1,0,1667,2430,E0A2,2340,,,,,,,,,,
note,hzub3xf,1,0,1,1,5,0,4,4816,1620,E0A3,540,5033,1592,900,,,,,,,
note,j14qhuvu,1,0,1,1,6,0,6,5866,1710,E0A3,540,6083,1682,900,,,,,,,
note,mwxt00x,1,0,1,2,5,1,4,4816,2430,E0A2,2340,,,,,,,,,,
