kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,a2vl8de,1,0,0,1,-1,-1,,88,720,E062,540,,,,,,,,,,
keysig,b15m0q24,1,0,0,1,-1,-1,,769,720,E262,540,,,,,,,,,,
metersig,d1dlxll1,1,0,0,1,-1,-1,,1076,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1663,810,E0A4,540,1672,838,1440,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,1,2447,720,E0A3,540,2456,745,1350,,,,,,,
note,a1pfogn4,1,0,0,1,2,0,3,3641,630,E0A4,540,3650,658,1260,,,,,,,
note,n16gprxv,1,0,1,1,3,0,4,4643,720,E0A4,540,4652,748,1350,,,,,,,
note,pk6xyvl,1,0,1,1,4,0,5,5427,630,E0A4,540,5436,658,1260,,,,,,,
note,rgx8bjh,1,0,1,1,5,0,6,6211,810,E0A3,540,6220,835,1440,,,,,,,
note,ewtw03u,1,0,2,1,6,0,8,7623,720,E0A3,540,7632,745,1350,,,,,,,
note,gjwwkjn,1,0,2,1,7,0,10,8816,630,E0A4,540,8825,658,1260,,,,,,,
note,izv1mc9,1,0,2,1,8,0,11,9601,810,E0A4,540,9610,838,1440,,,,,,,
note,v1bpmbr1,1,0,3,1,9,0,12,10603,900,E0A3,540,10612,925,1500,,,,,,,
note,x1oxd4nf,1,0,3,1,10,0,14,11796,990,E0A3,540,12013,962,360,,,,,,,
