kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,l1fui6cf,1,0,0,1,-1,-1,,117,1080,E050,540,,,,,,,,,,
keysig,mckghff,1,0,0,1,-1,-1,,,,,540,,,,,,,,,,
metersig,n1ldwx9,1,0,0,1,-1,-1,,784,720,E084,540,,,,,,,,,,
note,izodm98,1,0,0,1,0,0,0,1346,1440,E0A2,540,,,,,,,,,,
clef,o1rd45cp,1,0,0,2,-1,-1,,117,2520,E062,2340,,,,,,,,,,
keysig,p108u2as,1,0,0,2,-1,-1,,,,,2340,,,,,,,,,,
metersig,qa3bpe5,1,0,0,2,-1,-1,,784,2520,E084,2340,,,,,,,,,,
note,leeh8fz,1,0,0,2,0,1,0,1346,2340,E0A4,2340,1355,2368,2970,,,,,,,
note,n16gprxv,1,0,0,2,1,0,1,2036,2250,E0A3,2340,2045,2275,2880,,,2352,2250,,,
note,b37hn12,1,0,1,1,2,0,4,3569,1080,E0A2,540,,,,,,,,,,
note,ewtw03u,1,0,1,2,2,1,4,3569,2340,E0A2,2340,,,,,,,,,,
note,sqqgytg,1,0,2,1,3,0,8,5352,1440,E0A2,540,,,,,,,,,,
note,v1bpmbr1,1,0,2,2,3,1,8,5352,2250,E0A4,2340,5361,2278,2880,,,,,,,
note,x1oxd4nf,1,0,2,2,4,0,9,6042,2340,E0A4,2340,6051,2368,2970,,,,,,,
note,z16wv72r,1,0,2,2,5,0,10,6732,2430,E0A3,2340,6741,2455,3060,,,,,,,
note,n1p91bt0,1,0,3,1,6,0,12,7975,1440,E0A2,540,,,,,,,,,,
note,q14fmeoc,1,0,3,2,6,1,12,7975,2520,E0A4,2340,7984,2548,3150,,,,,,,
note,s1f31sgl,1,0,3,2,7,0,13,8665,2610,E0A4,2340,8674,2638,3240,,,,,,,E241
note,u6oscn4,1,0,3,2,8,0,13.5,9115,2520,E0A4,2340,9124,2548,3150,,,,,,,E241
note,w19obtds,1,0,3,2,9,0,14,9565,2430,E0A3,2340,9574,2455,3060,,,,,,,
