kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,v1uxm90h,1,0,0,1,-1,-1,,88,720,E062,540,,,,,,,,,,
keysig,wxxha0,1,0,0,1,-1,-1,,769,720,E262,540,,,,,,,,,,
metersig,y1i7vv8p,1,0,0,1,-1,-1,,1076,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1648,1170,E0A3,540,1865,1142,540,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,2,2750,1260,E0A4,540,2967,1232,630,,,,,,,E240
note,a1pfogn4,1,0,0,1,2,0,2.5,3272,1170,E0A4,540,3489,1142,540,,,,,,,E240
note,c1ahluu1,1,0,0,1,3,0,3,3745,1260,E0A4,540,3962,1232,630,,,,,,,E240
note,erbcoh7,1,0,0,1,4,0,3.5,4267,1170,E0A4,540,4484,1142,540,,,,,,,E240
note,rgx8bjh,1,0,1,1,5,0,4,5007,1260,E0A3,540,5224,1232,630,,,,,,,
note,t3elz0m,1,0,1,1,6,0,6,6109,1080,E0A4,540,6326,1052,450,,,,,,,
note,v6sh6uc,1,0,1,1,7,0,7,6833,1170,E0A4,540,7050,1142,540,,,,,,,
note,izv1mc9,1,0,2,1,8,0,8,7761,1170,E0A4,540,7978,1142,540,,,,,,,E240
note,k1dict13,1,0,2,1,9,0,8.5,8234,1260,E0A4,540,8451,1232,630,,,,,,,E240
note,mwxt00x,1,0,2,1,10,0,9,8756,1170,E0A3,540,8973,1142,540,,,,,,,
note,o1nwbnw5,1,0,2,1,11,0,11,9858,1260,E0A4,540,10075,1232,630,,,,,,,
note,b13viyd2,1,0,3,1,12,0,12,10785,1080,E0A3,540,11002,1052,450,,,,,,,
note,d1sqgsul,1,0,3,1,13,0,14,11887,990,E0A3,540,12104,962,360,,,,,,,
