kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,yl0j1wk,1,0,0,1,-1,-1,,88,720,E062,540,,,,,,,,,,
keysig,zxa0yl0,1,0,0,1,-1,-1,,769,720,E262,540,,,,,,,,,,
metersig,b1i2cs03,1,0,0,1,-1,-1,,1076,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1638,1260,E0A3,540,1855,1232,630,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,2,2688,1170,E0A4,540,2905,1142,540,,,,,,,E240
note,a1pfogn4,1,0,0,1,2,0,2.5,3184,1080,E0A4,540,3401,1052,450,,,,,,,E240
note,c1ahluu1,1,0,0,1,3,0,3,3634,1260,E0A4,540,3851,1232,630,,,,,,,E240
note,erbcoh7,1,0,0,1,4,0,3.5,4130,1170,E0A4,540,4347,1142,540,,,,,,,E240
note,rgx8bjh,1,0,1,1,5,0,4,4833,1260,E0A3,540,5050,1232,630,,,,,,,
note,t3elz0m,1,0,1,1,6,0,6,5883,1260,E0A3,540,6100,1232,630,,,,,,,
