kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,u62e529,1,0,0,1,-1,-1,,90,1080,E050,540,,,,,,,,,,
keysig,v6j8d3t,1,0,0,1,-1,-1,,735,540,E262,540,,,,,,,,,,
metersig,y1ytblm,1,0,0,1,-1,-1,,1220,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1782,1080,E0A4,540,1999,1052,450,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,1,2472,990,E0A4,540,2689,962,360,,,,,,,E240
note,a1pfogn4,1,0,0,1,2,0,1.5,2922,1080,E0A4,540,3139,1052,450,,,,,,,E240
note,c1ahluu1,1,0,0,1,3,0,2,3418,990,E0A4,540,3635,962,360,,,,,,,
note,erbcoh7,1,0,0,1,4,0,3,4108,990,E0A4,540,4325,962,360,,,,,,,
note,rgx8bjh,1,0,1,1,5,0,4,4991,810,E0A4,540,5000,838,1440,,,,,,,
note,t3elz0m,1,0,1,1,6,0,5,5681,900,E0A4,540,5690,928,1500,,,,,,,
note,v6sh6uc,1,0,1,1,7,0,6,6371,1080,E0A3,540,6588,1052,450,,,,,,,
