kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,w1pod1si,1,0,0,1,-1,-1,,90,1080,E050,540,,,,,,,,,,
keysig,x8dckv,1,0,0,1,-1,-1,,735,540,E262,540,,,,,,,,,,
metersig,zxa0yl0,1,0,0,1,-1,-1,,1042,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1604,1170,E0A4,540,1821,1142,540,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,1,2294,1260,E0A4,540,2511,1232,630,,,,,,,
note,a1pfogn4,1,0,0,1,2,0,2,2984,1170,E0A4,540,3201,1142,540,,,,,,,E240
note,c1ahluu1,1,0,0,1,3,0,2.5,3480,1080,E0A4,540,3697,1052,450,,,,,,,E240
note,erbcoh7,1,0,0,1,4,0,3,3930,1260,E0A4,540,4147,1232,630,,,,,,,
note,rgx8bjh,1,0,1,1,5,0,4,4813,1350,E0A3,540,5030,1322,720,,,,,,,
note,t3elz0m,1,0,1,1,6,0,6,5863,1440,E0A3,540,6080,1412,810,,,,,,,
