kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,u62e529,1,0,0,1,-1,-1,,88,720,E062,540,,,,,,,,,,
keysig,v6j8d3t,1,0,0,1,-1,-1,,769,720,E262,540,,,,,,,,,,
metersig,y1ytblm,1,0,0,1,-1,-1,,1254,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1816,630,E0A4,540,1825,658,1260,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,1,2506,540,E0A4,540,2515,568,1170,,,,,,,E241
note,a1pfogn4,1,0,0,1,2,0,1.5,2956,630,E0A4,540,2965,658,1260,,,,,,,E241
note,c1ahluu1,1,0,0,1,3,0,2,3406,540,E0A4,540,3415,568,1170,,,,,,,
note,erbcoh7,1,0,0,1,4,0,3,4096,540,E0A4,540,4105,568,1170,,,,,,,
note,rgx8bjh,1,0,1,1,5,0,4,4979,360,E0A4,540,4988,388,990,,,,,,,
note,t3elz0m,1,0,1,1,6,0,5,5669,450,E0A4,540,5678,478,1080,,,,,,,
note,v6sh6uc,1,0,1,1,7,0,6,6359,630,E0A3,540,6368,655,1260,,,,,,,
