kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,m1miza2,1,0,0,1,-1,-1,,117,1080,E050,540,,,,,,,,,,
keysig,nvr005u,1,0,0,1,-1,-1,,,,,540,,,,,,,,,,
metersig,o1xnpqb9,1,0,0,1,-1,-1,,784,720,E084,540,,,,,,,,,,
note,izodm98,1,0,0,1,0,0,0,1346,900,E0A3,540,1355,925,1500,,,1662,810,,,
note,k1d0qcvg,1,0,0,1,1,0,3,2686,810,E0A4,540,2695,838,1440,,,,,,,
clef,pwzy3ec,1,0,0,2,-1,-1,,117,2520,E062,2340,,,,,,,,,,
keysig,q11ozrlo,1,0,0,2,-1,-1,,,,,2340,,,,,,,,,,
metersig,rzqoxa6,1,0,0,2,-1,-1,,784,2520,E084,2340,,,,,,,,,,
note,n16gprxv,1,0,0,2,0,1,0,1346,2790,E0A2,2340,,,,,,,,,,
note,b37hn12,1,0,1,1,2,0,4,3569,900,E0A4,540,3578,928,1500,,,,,,,
note,d1eyoooy,1,0,1,1,3,0,5,4259,1170,E0A4,540,4476,1142,540,,,,,,,
note,f12ecyql,1,0,1,1,4,0,6,4949,1080,E0A3,540,5166,1052,450,,,,,,,
note,izv1mc9,1,0,1,2,2,1,4,3569,2790,E0A2,2340,,,,,,,,,,
