kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,u7gnvgh,1,0,0,1,-1,-1,,117,1080,E050,540,,,,,,,,,,
keysig,v1fhs4e5,1,0,0,1,-1,-1,,798,540,E262,540,,,,,,,,,,
metersig,xn1lcs1,1,0,0,1,-1,-1,,1105,720,E084,540,,,,,,,,,,
note,izodm98,1,0,0,1,0,0,0,1679,1530,E0A3,540,1896,1502,900,,,,,,,
note,k1d0qcvg,1,0,0,1,1,0,2,2793,1620,E0A4,540,3010,1592,900,,,,,,,E240
note,m5odh2d,1,0,0,1,2,0,2.5,3270,1530,E0A4,540,3487,1502,900,,,,,,,E240
note,o1w2vfrn,1,0,0,1,3,0,3,3748,1620,E0A4,540,3965,1592,900,,,,,,,E240
note,qhghzyb,1,0,0,1,4,0,3.5,4225,1710,E0A4,540,4442,1682,900,,,,,,,E240
clef,y1lq0y02,1,0,0,2,-1,-1,,117,2520,E062,2340,,,,,,,,,,
keysig,z13ni9rj,1,0,0,2,-1,-1,,798,2520,E262,2340,,,,,,,,,,
metersig,b1vuap0e,1,0,0,2,-1,-1,,1105,2520,E084,2340,,,,,,,,,,
note,t3elz0m,1,0,0,2,0,1,0,1679,2430,E0A2,2340,,,,,,,,,,
note,hzub3xf,1,0,1,1,5,0,4,4972,1710,E0A3,540,5189,1682,900,,,,,,,
note,j14qhuvu,1,0,1,1,6,0,6,6086,1530,E0A4,540,6303,1502,900,,,,,,,
note,lcz237t,1,0,1,1,7,0,7,6818,1620,E0A4,540,7035,1592,900,,,,,,,
note,o1nwbnw5,1,0,1,2,5,1,4,4972,2700,E0A2,2340,,,,,,,,,,
note,c1yevvwh,1,0,2,1,8,0,8,7755,1530,E0A4,540,7972,1502,900,,,,,,,E240
note,e11rutd2,1,0,2,1,9,0,8.5,8232,1620,E0A4,540,8449,1592,900,,,,,,,E240
note,g1ho95rp,1,0,2,1,10,0,9,8710,1530,E0A3,540,8927,1502,900,,,,,,,
note,i4s4uc4,1,0,2,1,11,0,11,9824,1620,E0A4,540,10041,1592,900,,,,,,,
note,l1wb3e2s,1,0,2,2,8,1,8,7755,2430,E0A2,2340,,,,,,,,,,
note,z4bj489,1,0,3,1,12,0,12,10761,1440,E0A3,540,10978,1412,810,,,,,,,
note,bb8g0u0,1,0,3,1,13,0,14,11875,1440,E0A3,540,12092,1412,810,,,,,,,
note,e11izfdo,1,0,3,2,12,1,12,10761,2430,E0A2,2340,,,,,,,,,,
