kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,di9o7k5,1,0,0,1,-1,-1,,88,720,E062,540,,,,,,,,,,
keysig,e6zk46i,1,0,0,1,-1,-1,,769,720,E262,540,,,,,,,,,,
metersig,hdyrel4,1,0,0,1,-1,-1,,1254,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1828,270,E0A4,540,1837,298,900,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,1,2561,360,E0A4,540,2570,388,990,,,,,,,E241
note,a1pfogn4,1,0,0,1,2,0,1.5,3039,450,E0A4,540,3048,478,1080,,,,,,,E241
note,c1ahluu1,1,0,0,1,3,0,2,3517,540,E0A4,540,3526,568,1170,,,,,,,
note,erbcoh7,1,0,0,1,4,0,3,4249,810,E0A4,540,4258,838,1440,,,,,,,
note,rgx8bjh,1,0,1,1,5,0,4,5187,900,E0A4,540,5196,928,1500,,,,,,,
note,t3elz0m,1,0,1,1,6,0,5,5920,810,E0A4,540,5929,838,1440,,,,,,,
rest,v6sh6uc,1,0,1,1,-1,-1,,6652,900,E4E5,540,,,,,,,,,,
note,wgj8qwy,1,0,1,1,7,0,7,7385,900,E0A4,540,7394,928,1500,,,,,,,
note,j14qhuvu,1,0,2,1,8,0,8,8323,810,E0A3,540,8332,835,1440,,,,,,,
note,lcz237t,1,0,2,1,9,0,10,9438,900,E0A3,540,9447,925,1500,,,,,,,
note,y23h8om,1,0,3,1,10,0,12,10758,810,E0A3,540,10767,835,1440,,,,,,,
note,a1n0fw13,1,0,3,1,11,0,14,11873,630,E0A3,540,11882,655,1260,,,,,,,
