kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,di9o7k5,1,0,0,1,-1,-1,,90,1080,E050,540,,,,,,,,,,
keysig,e6zk46i,1,0,0,1,-1,-1,,735,540,E262,540,,,,,,,,,,
metersig,hdyrel4,1,0,0,1,-1,-1,,1220,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1794,720,E0A4,540,1803,748,1350,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,1,2529,810,E0A4,540,2538,838,1440,,,,,,,E241
note,a1pfogn4,1,0,0,1,2,0,1.5,3009,900,E0A4,540,3018,928,1500,,,,,,,E241
note,c1ahluu1,1,0,0,1,3,0,2,3488,990,E0A4,540,3705,962,360,,,,,,,
note,erbcoh7,1,0,0,1,4,0,3,4223,1260,E0A4,540,4440,1232,630,,,,,,,
note,rgx8bjh,1,0,1,1,5,0,4,5163,1350,E0A4,540,5380,1322,720,,,,,,,
note,t3elz0m,1,0,1,1,6,0,5,5898,1260,E0A4,540,6115,1232,630,,,,,,,
rest,v6sh6uc,1,0,1,1,-1,-1,,6633,900,E4E5,540,,,,,,,,,,
note,wgj8qwy,1,0,1,1,7,0,7,7369,1350,E0A4,540,7586,1322,720,,,,,,,
note,j14qhuvu,1,0,2,1,8,0,8,8309,1260,E0A3,540,8526,1232,630,,,,,,,
note,lcz237t,1,0,2,1,9,0,10,9428,1350,E0A3,540,9645,1322,720,,,,,,,
note,y23h8om,1,0,3,1,10,0,12,10752,1260,E0A3,540,10969,1232,630,,,,,,,
note,a1n0fw13,1,0,3,1,11,0,14,11871,1080,E0A3,540,12088,1052,450,,,,,,,
