kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,s1ss5uy4,1,0,0,1,-1,-1,,117,1080,E050,540,,,,,,,,,,
keysig,tb7ssaa,1,0,0,1,-1,-1,,798,540,E262,540,,,,,,,,,,
metersig,w16t88vj,1,0,0,1,-1,-1,,1283,720,E084,540,,,,,,,,,,
note,izodm98,1,0,0,1,0,0,0,1845,1260,E0A2,540,,,,,,,,,,
clef,x105puxc,1,0,0,2,-1,-1,,117,2520,E062,2340,,,,,,,,,,
keysig,yysjh44,1,0,0,2,-1,-1,,798,2520,E262,2340,,,,,,,,,,
metersig,bsc3s1f,1,0,0,2,-1,-1,,1283,2520,E084,2340,,,,,,,,,,
note,leeh8fz,1,0,0,2,0,1,0,1845,2700,E0A2,2340,,,,,,,,,,
note,zfx25hn,1,0,1,1,1,0,4,3628,1080,E0A2,540,,,,,,,,,,
note,c1kyp1ws,1,0,1,2,1,1,4,3628,2970,E0A2,2340,,,,,,,,,,
note,qjepdrb,1,0,2,1,2,0,8,5411,1170,E0A3,540,5628,1142,540,,,5727,1170,,,
note,sqqgytg,1,0,2,1,3,0,11,6751,1080,E0A4,540,6968,1052,450,,,,,,,
note,v1bpmbr1,1,0,2,2,2,1,8,5411,2700,E0A2,2340,,,,,,,,,,
note,jo3qcsy,1,0,3,1,4,0,12,7634,1170,E0A4,540,7851,1142,540,,,,,,,
note,l1wb3e2s,1,0,3,1,5,0,13,8324,1080,E0A4,540,8541,1052,450,,,,,,,
note,n1p91bt0,1,0,3,1,6,0,14,9014,1080,E0A3,540,9231,1052,450,,,,,,,
note,q14fmeoc,1,0,3,2,4,1,12,7634,2700,E0A2,2340,,,,,,,,,,
