kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,d1opx3r4,1,0,0,1,-1,-1,,90,1080,E050,540,,,,,,,,,,
keysig,e17s6hmz,1,0,0,1,-1,-1,,735,540,E262,540,,,,,,,,,,
metersig,h1vkwkc8,1,0,0,1,-1,-1,,1220,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1782,1350,E0A2,540,,,,,,,,,,
note,j1mj6nxn,1,0,1,1,1,0,4,3565,990,E0A2,540,,,,,,,,,,
note,wgj8qwy,1,0,2,1,2,0,8,5348,1080,E0A3,540,5565,1052,450,,,5664,990,,,
note,y1waypqj,1,0,2,1,3,0,11,6688,1350,E0A4,540,6905,1322,360,,,,,,,
note,b37hn12,1,0,2,1,3,1,11,6688,990,E0A4,540,6905,1322,360,,,,,,,
note,o1nwbnw5,1,0,3,1,4,0,12,7571,1080,E0A4,540,7788,1052,450,,,,,,,
note,qjepdrb,1,0,3,1,5,0,13,8261,990,E0A4,540,8478,962,360,,,,,,,
note,sqqgytg,1,0,3,1,6,0,14,8951,1080,E0A3,540,9168,1052,450,,,,,,,
