kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,v1bwka52,1,0,0,1,-1,-1,,117,1080,E050,540,,,,,,,,,,
keysig,w6zcbvq,1,0,0,1,-1,-1,,798,540,E262,540,,,,,,,,,,
metersig,z1sq3fqf,1,0,0,1,-1,-1,,1283,720,E084,540,,,,,,,,,,
note,izodm98,1,0,0,1,0,0,0,1856,810,E0A4,540,1865,838,1440,,,,,,,
note,k1d0qcvg,1,0,0,1,1,0,1,2587,810,E0A4,540,2596,838,1440,,,,,,,E241
note,m5odh2d,1,0,0,1,2,0,1.5,3064,900,E0A4,540,3073,928,1500,,,,,,,E241
note,o1w2vfrn,1,0,0,1,3,0,2,3541,990,E0A4,540,3758,962,360,,,,,,,
note,qhghzyb,1,0,0,1,4,0,3,4272,1260,E0A4,540,4489,1232,630,,,,,,,
clef,a1hy6xhx,1,0,0,2,-1,-1,,117,2520,E062,2340,,,,,,,,,,
keysig,b5i26kc,1,0,0,2,-1,-1,,798,2520,E262,2340,,,,,,,,,,
metersig,ems3lxb,1,0,0,2,-1,-1,,1283,2520,E084,2340,,,,,,,,,,
note,t3elz0m,1,0,0,2,0,1,0,1856,2700,E0A2,2340,,,,,,,,,,
note,hzub3xf,1,0,1,1,5,0,4,5207,1350,E0A4,540,5424,1322,720,,,,,,,
note,j14qhuvu,1,0,1,1,6,0,5,5938,1260,E0A4,540,6155,1232,630,,,,,,,
rest,lcz237t,1,0,1,1,-1,-1,,6669,900,E4E5,540,,,,,,,,,,
note,mwxt00x,1,0,1,1,7,0,7,7400,1350,E0A4,540,7617,1322,720,,,,,,,
note,p1r78e3w,1,0,1,2,5,1,4,5207,2970,E0A2,2340,,,,,,,,,,
note,d1sqgsul,1,0,2,1,8,0,8,8335,1260,E0A3,540,8552,1232,630,,,,,,,
note,fwigvp2,1,0,2,1,9,0,10,9448,1350,E0A3,540,9665,1322,720,,,,,,,
note,i4s4uc4,1,0,2,2,8,1,8,8335,2700,E0A2,2340,,,,,,,,,,
note,w19obtds,1,0,3,1,10,0,12,10764,1260,E0A3,540,10981,1232,630,,,,,,,
note,yvzjjlx,1,0,3,1,11,0,14,11877,1080,E0A3,540,12094,1052,450,,,,,,,
note,bb8g0u0,1,0,3,2,10,1,12,10764,2700,E0A2,2340,,,,,,,,,,
