kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,a18ja7ym,1,0,0,1,-1,-1,,90,1080,E050,540,,,,,,,,,,
keysig,b1esd1s5,1,0,0,1,-1,-1,,,,,540,,,,,,,,,,
metersig,c1ls12f3,1,0,0,1,-1,-1,,721,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1283,810,E0A3,540,1292,835,1440,,,1599,810,,,
note,yv3lqdm,1,0,0,1,1,0,3,2623,1170,E0A4,540,2840,1142,240,,,,,,,
note,b8j2ung,1,0,0,1,1,1,3,2623,990,E0A4,540,2840,1142,240,,,,,,,
note,d1iiegxs,1,0,0,1,1,2,3,2623,810,E0A4,540,2840,1142,240,,,,,,,
note,qhghzyb,1,0,1,1,2,0,4,3506,1080,E0A4,540,3723,1052,300,,,,,,,
note,t3elz0m,1,0,1,1,2,1,4,3506,900,E0A4,540,3723,1052,300,,,,,,,
note,v6sh6uc,1,0,1,1,3,0,5,4196,1170,E0A4,540,4413,1142,540,,,,,,,
note,xfggj11,1,0,1,1,4,0,6,4886,1080,E0A3,540,5103,1052,450,,,,,,,
