kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,f1vel1qc,1,0,0,1,-1,-1,,90,1080,E050,540,,,,,,,,,,
keysig,g1mvncgo,1,0,0,1,-1,-1,,,,,540,,,,,,,,,,
metersig,hsy49os,1,0,0,1,-1,-1,,721,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1328,990,E0A4,540,1545,962,360,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,1,2188,900,E0A3,540,2197,925,1500,,,2504,810,,,
note,leeh8fz,1,0,1,1,2,0,4,4096,990,E0A2,540,,,,,,,,,,
note,y1waypqj,1,0,2,1,3,0,8,6316,810,E0A4,540,6325,838,1440,,,,,,,
note,a3ie8ud,1,0,2,1,4,0,9,7176,900,E0A4,540,7185,928,1500,,,,,,,
note,c1kyp1ws,1,0,2,1,5,0,10,8036,1080,E0A3,540,8253,1052,450,,,,,,,
note,p1r78e3w,1,0,3,1,6,0,12,9583,1170,E0A4,540,9800,1142,540,,,,,,,
note,r1y47wy7,1,0,3,1,7,0,13,10443,1260,E0A4,540,10660,1232,630,,,,,,,E240
note,tmeaduc,1,0,3,1,8,0,13.5,11061,1170,E0A4,540,11278,1142,540,,,,,,,E240
note,v1bpmbr1,1,0,3,1,9,0,14,11680,1080,E0A3,540,11897,1052,450,,,,,,,
