kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,f1vel1qc,1,0,0,1,-1,-1,,88,720,E062,540,,,,,,,,,,
keysig,g1mvncgo,1,0,0,1,-1,-1,,,,,540,,,,,,,,,,
metersig,hsy49os,1,0,0,1,-1,-1,,755,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1317,540,E0A4,540,1326,568,1170,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,1,2007,450,E0A3,540,2016,475,1080,,,2323,450,,,
note,leeh8fz,1,0,1,1,2,0,4,3540,540,E0A2,540,,,,,,,,,,
note,y1waypqj,1,0,2,1,3,0,8,5323,360,E0A4,540,5332,388,990,,,,,,,
note,a3ie8ud,1,0,2,1,4,0,9,6013,450,E0A4,540,6022,478,1080,,,,,,,
note,c1kyp1ws,1,0,2,1,5,0,10,6703,630,E0A3,540,6712,655,1260,,,,,,,
note,p1r78e3w,1,0,3,1,6,0,12,7946,720,E0A4,540,7955,748,1350,,,,,,,
note,r1y47wy7,1,0,3,1,7,0,13,8636,810,E0A4,540,8645,838,1440,,,,,,,E241
note,tmeaduc,1,0,3,1,8,0,13.5,9086,720,E0A4,540,9095,748,1350,,,,,,,E241
note,v1bpmbr1,1,0,3,1,9,0,14,9536,630,E0A3,540,9545,655,1260,,,,,,,
